time_s,est_x,est_y,est_z,gt_x,gt_y,gt_z,error_3d_m,rms_residual,n_meas
0.0524,1.4261,0.0611,0.0996,1.458,0.03,0.086,0.0466,0.0919,47
0.1524,1.4246,0.0762,0.1178,1.458,0.03,0.086,0.0653,0.0858,48
0.2524,1.431,0.0651,0.1144,1.458,0.03,0.086,0.0527,0.0946,48
0.3524,1.4291,0.0781,0.1135,1.458,0.03,0.086,0.0625,0.0884,46
0.4524,1.429,0.074,0.1157,1.458,0.03,0.087,0.06,0.0916,46
0.5524,1.4155,0.0609,0.1519,1.458,0.03,0.086,0.0843,0.0912,48
0.6524,1.4284,0.0675,0.126,1.458,0.03,0.087,0.0617,0.0933,48
0.7524,1.4374,0.0743,0.1438,1.48,0.02,0.131,0.0702,0.0912,49
0.8524,1.4435,0.0718,0.1399,1.536,-0.014,0.154,0.127,0.09,47
0.9524,1.4275,0.0783,0.1139,1.548,-0.03,0.16,0.1684,0.0873,46
1.0524,1.4479,0.0588,0.1581,1.5195,-0.019,0.164,0.1059,0.0805,44
1.1524,1.4288,0.0621,0.1169,1.478,0.005,0.177,0.0964,0.0806,47
1.2524,1.4159,0.0859,0.0947,1.445,0.025,0.2,0.1251,0.081,45
1.3524,1.4277,0.0691,0.1228,1.425,0.0325,0.2395,0.1224,0.0772,48
1.4524,1.4345,0.0907,0.1336,1.418,0.04,0.3,0.1748,0.0844,47
1.5524,1.4217,0.0556,0.1371,1.421,0.048,0.382,0.2451,0.0966,46
1.6524,1.4181,0.0596,0.0605,1.428,0.049,0.48,0.4198,0.1244,45
1.7524,1.4322,0.0998,0.0552,1.4325,0.044,0.5905,0.5382,0.0838,46
1.8524,1.4708,0.0569,0.1152,1.433,0.038,0.718,0.6042,0.086,48
1.9524,1.5166,0.0349,0.1637,1.432,0.034,0.8535,0.6949,0.0718,48
2.0524,1.546,0.0301,0.2083,1.435,0.032,0.9855,0.7851,0.0649,46
2.1524,1.5624,0.0237,0.2362,1.438,0.031,1.1135,0.8861,0.0649,48
2.2524,1.5428,0.0157,0.2259,1.437,0.033,1.231,1.0108,0.07,48
2.3524,1.5403,0.0208,0.2567,1.435,0.032,1.331,1.0796,0.0747,48
2.4524,1.5164,0.0278,0.2746,1.439,0.029,1.417,1.1451,0.0765,49
2.5524,1.4871,0.0263,0.2485,1.452,0.031,1.483,1.235,0.0724,48
2.6524,1.4623,0.0719,0.2019,1.46,0.033,1.526,1.3247,0.0928,47
2.7524,1.4073,0.0524,0.2279,1.458,0.029,1.555,1.3283,0.0882,45
2.8524,1.3951,0.0753,0.1413,1.45,0.028,1.571,1.4315,0.0926,47
2.9524,1.3839,0.0826,0.2048,1.446,0.028,1.58,1.3777,0.0779,46
3.0524,1.4163,0.1027,0.3368,1.447,0.032,1.582,1.2476,0.0736,47
3.1524,1.379,0.0838,0.2582,1.447,0.037,1.58,1.3244,0.0991,44
3.2524,1.3703,0.1074,0.3115,1.446,0.041,1.577,1.2695,0.0721,49
3.3524,1.3947,0.0939,0.3357,1.446,0.043,1.57,1.2365,0.0791,46
3.4524,1.3971,0.0919,0.3459,1.45,0.045,1.565,1.2212,0.0727,48
3.5524,1.3812,0.1072,0.3726,1.455,0.045,1.56,1.1913,0.0833,45
3.6524,1.3921,0.0938,0.4425,1.4675,0.054,1.5365,1.0973,0.0628,46
3.7524,1.391,0.0933,0.4991,1.482,0.113,1.4995,1.0047,0.0692,48
3.8524,1.3942,0.1067,0.53,1.4855,0.2275,1.4515,0.9338,0.0591,48
3.9524,1.4073,0.099,0.5925,1.4725,0.3665,1.4015,0.8546,0.0681,48
4.0524,1.4056,0.0953,0.6653,1.4455,0.505,1.3505,0.7993,0.0526,48
4.1524,1.4242,0.1028,0.7432,1.4095,0.6425,1.3035,0.7781,0.0541,48
4.2524,1.4151,0.0795,0.7861,1.3645,0.7785,1.2605,0.8463,0.0657,48
4.3524,1.4156,0.0646,0.8528,1.313,0.906,1.221,0.9241,0.0584,47
4.4524,1.4238,0.0602,0.9198,1.2585,1.0165,1.1865,1.0064,0.0612,48
4.5524,1.4354,0.0655,0.9792,1.204,1.113,1.155,1.0871,0.0512,47
4.6524,1.4357,0.0687,1.0373,1.146,1.202,1.128,1.1733,0.0566,47
4.7524,1.4382,0.0482,1.1435,1.083,1.281,1.107,1.2835,0.0566,45
4.8524,1.4373,0.0422,1.1975,1.013,1.351,1.09,1.38,0.064,49
4.9524,1.422,0.0231,1.2708,0.938,1.4075,1.08,1.4789,0.0681,48
5.0524,1.4159,0.0403,1.3037,0.86,1.451,1.076,1.5332,0.066,47
5.1524,1.4302,0.0598,1.3623,0.765,1.488,1.077,1.6011,0.0601,47
5.2524,1.428,0.0414,1.3825,0.672,1.51,1.085,1.6783,0.0663,47
5.3524,1.4205,0.0629,1.4697,0.5705,1.518,1.098,1.7256,0.0634,48
5.4524,1.4164,0.0565,1.5173,0.456,1.5075,1.118,1.7853,0.0597,48
5.5524,1.4205,0.0577,1.5461,0.333,1.4765,1.1465,1.8318,0.0678,48
5.6524,1.4056,0.0486,1.5431,0.218,1.4305,1.178,1.8584,0.0652,48
5.7524,1.4056,0.0573,1.6192,0.101,1.368,1.212,1.8936,0.0663,49
5.8524,1.4267,0.0505,1.6131,-0.0125,1.297,1.2485,1.9385,0.0663,48
5.9524,1.4605,0.0806,1.6694,-0.118,1.221,1.288,1.9844,0.06,47
6.0524,1.469,0.0837,1.7008,-0.22,1.13,1.3275,2.0216,0.0574,48
6.1524,1.4476,0.0762,1.7139,-0.32,1.025,1.369,2.0356,0.0529,48
6.2524,1.4578,0.0798,1.8074,-0.42,0.911,1.412,2.0913,0.0555,48
6.3524,1.4517,0.0808,1.7625,-0.52,0.794,1.452,2.1196,0.0582,47
6.4524,1.4447,0.0876,1.7738,-0.619,0.667,1.494,2.1616,0.0642,47
6.5524,1.4509,0.0786,1.7762,-0.723,0.526,1.538,2.2322,0.0616,49
6.6524,1.4257,0.0711,1.7805,-0.8205,0.387,1.5795,2.2772,0.0591,48
6.7524,1.4079,0.0624,1.7562,-0.905,0.2455,1.6165,2.3243,0.0665,46
6.8524,1.4263,0.0667,1.7708,-0.9815,0.0995,1.6515,2.411,0.0672,48
6.9524,1.4126,0.0715,1.7813,-1.057,-0.0455,1.686,2.4742,0.067,48
7.0524,1.4204,0.0785,1.7843,-1.132,-0.19,1.713,2.5674,0.0606,47
7.1524,1.4086,0.0637,1.763,-1.203,-0.331,1.737,2.6413,0.0632,47
7.2524,1.4147,0.0726,1.7873,-1.2675,-0.474,1.757,2.7375,0.0659,48
7.3524,1.4139,0.0758,1.8065,-1.3255,-0.6125,1.7715,2.8247,0.063,48
7.4524,1.404,0.0621,1.7665,-1.3745,-0.745,1.782,2.8934,0.0673,48
7.5524,1.4296,0.0733,1.8093,-1.4135,-0.869,1.787,2.9952,0.0629,48
7.6524,1.4211,0.0925,1.7928,-1.446,-0.981,1.784,3.0615,0.0641,48
7.7524,1.4178,0.0734,1.7625,-1.4705,-1.088,1.779,3.1131,0.0643,48
7.8524,1.4207,0.0783,1.772,-1.4885,-1.183,1.7645,3.1709,0.0638,46
7.9524,1.4318,0.0766,1.789,-1.5005,-1.267,1.747,3.2257,0.066,48
8.0524,1.4258,0.0623,1.762,-1.509,-1.336,1.722,3.2512,0.0633,49
8.1524,1.421,0.0761,1.7647,-1.512,-1.3965,1.6935,3.2827,0.0567,48
8.2524,1.4341,0.0819,1.7903,-1.503,-1.445,1.6605,3.3128,0.0564,48
8.3524,1.4274,0.0756,1.7721,-1.4845,-1.4765,1.624,3.3031,0.0578,48
8.4524,1.4477,0.0976,1.7562,-1.4615,-1.4965,1.584,3.3218,0.0537,48
8.5524,1.4712,0.1072,1.7067,-1.4325,-1.501,1.5405,3.3235,0.0636,48
8.6524,1.4938,0.1463,1.647,-1.3915,-1.4975,1.4935,3.3243,0.0571,48
8.7524,1.5062,0.1815,1.6714,-1.3435,-1.4815,1.4445,3.3073,0.0561,48
8.8524,1.5223,0.2186,1.6287,-1.289,-1.45,1.394,3.2776,0.0515,49
8.9524,1.4976,0.3003,1.6397,-1.23,-1.403,1.342,3.2295,0.058,47
9.0524,1.4917,0.334,1.6027,-1.1655,-1.3425,1.2935,3.1571,0.0572,48
9.1524,1.4783,0.386,1.5618,-1.0945,-1.266,1.2445,3.0739,0.07,48
9.2524,1.4598,0.4498,1.5671,-1.021,-1.1735,1.1975,2.9876,0.0738,48
9.3524,1.4252,0.4892,1.5345,-0.943,-1.073,1.153,2.8625,0.0655,47
9.4524,1.4372,0.5672,1.5099,-0.865,-0.9685,1.1075,2.7965,0.0617,48
9.5524,1.4315,0.6308,1.4772,-0.783,-0.8565,1.0645,2.6994,0.0542,48
9.6524,1.4193,0.6761,1.4911,-0.696,-0.737,1.0245,2.5863,0.0586,48
9.7524,1.3854,0.7075,1.4618,-0.6,-0.6105,0.9885,2.4296,0.0663,48
9.8524,1.3977,0.8122,1.4918,-0.4945,-0.478,0.9575,2.3517,0.0542,48
9.9524,1.3781,0.8692,1.4511,-0.3835,-0.3405,0.9315,2.1993,0.0554,48
10.0524,1.3717,0.9166,1.4047,-0.271,-0.1955,0.912,2.044,0.0455,48
10.1524,1.3252,0.9661,1.3974,-0.16,-0.052,0.899,1.8683,0.0635,47
10.2524,1.3012,1.0008,1.3743,-0.0505,0.0885,0.892,1.7006,0.061,46
10.3524,1.2969,1.0653,1.395,0.053,0.23,0.888,1.5818,0.0558,47
10.4524,1.2711,1.1142,1.3733,0.158,0.376,0.891,1.42,0.0557,47
10.5524,1.2452,1.1492,1.3601,0.266,0.517,0.899,1.2535,0.0735,49
10.6524,1.2347,1.1907,1.3522,0.3755,0.649,0.913,1.1066,0.0497,46
10.7524,1.2097,1.2307,1.38,0.474,0.7695,0.931,0.9775,0.0561,44
10.8524,1.1743,1.2627,1.3374,0.568,0.888,0.953,0.8098,0.0597,47
10.9524,1.1391,1.3167,1.3344,0.66,0.996,0.979,0.6773,0.0604,47
11.0524,1.0836,1.3351,1.3183,0.751,1.095,1.009,0.5137,0.057,48
11.1524,1.0579,1.3659,1.3236,0.8465,1.184,1.0445,0.3946,0.058,48
11.2524,1.054,1.39,1.3173,0.945,1.269,1.084,0.2845,0.0649,47
11.3524,1.0092,1.4082,1.3312,1.026,1.339,1.124,0.2191,0.0628,47
11.4524,0.9809,1.4332,1.3005,1.103,1.399,1.1655,0.1852,0.0548,48
11.5524,0.9402,1.4497,1.3362,1.184,1.456,1.216,0.2719,0.0519,47
11.6524,0.8915,1.4817,1.2816,1.2465,1.487,1.2595,0.3557,0.0627,48
11.7524,0.8633,1.5028,1.2783,1.305,1.501,1.305,0.4425,0.0593,47
11.8524,0.8392,1.5212,1.2891,1.354,1.504,1.348,0.5184,0.0646,47
11.9524,0.7971,1.513,1.2886,1.3975,1.493,1.3905,0.6093,0.0595,48
12.0524,0.7728,1.5356,1.2727,1.437,1.465,1.432,0.6867,0.0596,45
12.1524,0.7168,1.5498,1.2823,1.4715,1.4285,1.4685,0.7867,0.0608,48
12.2524,0.6819,1.5629,1.2904,1.496,1.3805,1.5055,0.8616,0.0553,48
12.3524,0.6572,1.5544,1.304,1.5105,1.3185,1.5405,0.9164,0.0536,48
12.4524,0.6157,1.5629,1.3034,1.518,1.2415,1.568,0.9937,0.0514,48
12.5524,0.5677,1.5701,1.3114,1.514,1.1495,1.5905,1.0725,0.0499,48
12.6524,0.5077,1.5644,1.3148,1.497,1.048,1.61,1.1543,0.0488,47
12.7524,0.4587,1.5493,1.317,1.473,0.941,1.623,1.2217,0.0542,48
12.8524,0.428,1.5442,1.358,1.444,0.825,1.633,1.2748,0.0645,47
12.9524,0.3726,1.5202,1.3267,1.4115,0.7015,1.638,1.3588,0.0485,48
13.0524,0.3217,1.5076,1.3237,1.375,0.573,1.638,1.4428,0.0538,47
13.1524,0.2626,1.4868,1.3417,1.3315,0.4365,1.631,1.5262,0.0516,48
13.2524,0.218,1.47,1.348,1.278,0.3,1.617,1.6016,0.0526,47
13.3524,0.1869,1.4434,1.3886,1.215,0.144,1.597,1.67,0.049,47
13.4524,0.114,1.4052,1.4069,1.152,-0.0005,1.57,1.755,0.0501,46
13.5524,0.0749,1.3708,1.381,1.0865,-0.1455,1.5435,1.83,0.0536,48
13.6524,0.0232,1.3441,1.4351,1.013,-0.2895,1.5115,1.9116,0.0463,48
13.7524,-0.0325,1.3239,1.4329,0.933,-0.432,1.473,2.0042,0.0516,49
13.8524,-0.0765,1.2785,1.4263,0.852,-0.5725,1.4345,2.0708,0.0454,48
13.9524,-0.1106,1.2691,1.4519,0.774,-0.703,1.394,2.1622,0.0472,47
14.0524,-0.1568,1.2225,1.4777,0.69,-0.8285,1.3475,2.2227,0.0513,48
14.1524,-0.1943,1.1748,1.4966,0.595,-0.949,1.2945,2.2747,0.0484,48
14.2524,-0.2269,1.133,1.5151,0.49,-1.0645,1.2475,2.3269,0.0454,48
14.3524,-0.2809,1.0741,1.5462,0.3835,-1.168,1.199,2.3641,0.0445,48
14.4524,-0.3053,1.0517,1.5521,0.2755,-1.256,1.1485,2.4136,0.0541,48
14.5524,-0.362,0.9871,1.5328,0.163,-1.333,1.096,2.4185,0.0482,49
14.6524,-0.3998,0.9532,1.5742,0.0515,-1.3935,1.0485,2.4468,0.0542,48
14.7524,-0.4451,0.8894,1.5921,-0.054,-1.4375,1.0045,2.4316,0.0457,46
14.8524,-0.5058,0.844,1.6071,-0.159,-1.468,0.961,2.4255,0.0446,47
14.9524,-0.5515,0.7896,1.651,-0.2655,-1.491,0.9235,2.4108,0.0454,48
15.0524,-0.5953,0.7304,1.6493,-0.3705,-1.502,0.889,2.369,0.0497,48
15.1524,-0.6406,0.6614,1.6431,-0.4765,-1.503,0.8565,2.3088,0.047,48
15.2524,-0.6775,0.6281,1.6679,-0.582,-1.492,0.8285,2.2822,0.0404,48
15.3524,-0.7005,0.557,1.6704,-0.6855,-1.4635,0.805,2.198,0.0459,48
15.4524,-0.7385,0.491,1.6823,-0.8,-1.4135,0.7845,2.1065,0.0465,48
15.5524,-0.7846,0.4306,1.7143,-0.894,-1.357,0.776,2.0219,0.0441,47
15.6524,-0.8252,0.3891,1.7378,-0.9775,-1.2875,0.771,1.9413,0.0349,46
15.7524,-0.8689,0.3146,1.7695,-1.0565,-1.2005,0.774,1.8226,0.0438,48
15.8524,-0.9083,0.2321,1.7661,-1.134,-1.102,0.78,1.6743,0.042,48
15.9524,-0.9458,0.1754,1.758,-1.2015,-0.999,0.791,1.5427,0.0475,46
16.0524,-0.9909,0.1059,1.7997,-1.259,-0.889,0.808,1.4301,0.0453,47
16.1524,-1.0037,0.0571,1.8277,-1.312,-0.771,0.83,1.3327,0.0421,49
16.2524,-1.039,-0.0115,1.8292,-1.363,-0.644,0.855,1.2059,0.0393,47
16.3524,-1.0541,-0.0606,1.8503,-1.4055,-0.5155,0.8845,1.1239,0.0407,46
16.4524,-1.1118,-0.1178,1.8112,-1.443,-0.3825,0.917,0.9896,0.0428,48
16.5524,-1.1358,-0.1944,1.8543,-1.474,-0.2395,0.9545,0.9623,0.0497,48
16.6524,-1.1806,-0.2542,1.8349,-1.498,-0.0915,0.9955,0.9121,0.0505,48
16.7524,-1.2044,-0.3087,1.8497,-1.516,0.052,1.038,0.9413,0.0541,45
16.8524,-1.2335,-0.3803,1.8963,-1.526,0.191,1.081,1.0377,0.0508,45
16.9524,-1.2649,-0.4177,1.9169,-1.526,0.3335,1.1235,1.1234,0.0444,48
17.0524,-1.2985,-0.4939,1.8811,-1.518,0.4795,1.1725,1.2238,0.0408,48
17.1524,-1.3234,-0.5595,1.9491,-1.507,0.6175,1.2195,1.3969,0.0451,48
17.2524,-1.333,-0.603,1.9379,-1.4935,0.7425,1.2675,1.5118,0.0417,48
17.3524,-1.3693,-0.6755,1.9968,-1.4675,0.8605,1.3115,1.6848,0.0472,48
17.4524,-1.4027,-0.7467,1.937,-1.4295,0.972,1.3525,1.8156,0.0479,48
17.5524,-1.411,-0.8019,1.9735,-1.3835,1.0775,1.3915,1.9677,0.0447,48
17.6524,-1.4368,-0.8691,1.9501,-1.333,1.177,1.4275,2.1143,0.0468,48
17.7524,-1.459,-0.9025,1.9493,-1.2815,1.265,1.4595,2.2293,0.0473,48
17.8524,-1.4868,-0.9433,1.9494,-1.222,1.343,1.488,2.3474,0.0448,49
17.9524,-1.4828,-1.0011,1.9608,-1.152,1.404,1.513,2.4687,0.036,47
18.0524,-1.4718,-1.042,2.0021,-1.073,1.449,1.532,2.5661,0.0358,48
18.1524,-1.5122,-1.1068,2.0054,-0.9845,1.4835,1.5435,2.6836,0.0547,48
18.2524,-1.521,-1.1507,1.9935,-0.889,1.498,1.5515,2.7586,0.0502,48
18.3524,-1.5195,-1.1782,2.0056,-0.791,1.507,1.554,2.8187,0.0383,48
18.4524,-1.5216,-1.2363,1.9959,-0.693,1.507,1.552,2.8999,0.0553,47
18.5524,-1.5265,-1.2825,1.9627,-0.599,1.493,1.543,2.9563,0.0455,47
18.6524,-1.5401,-1.311,1.9959,-0.494,1.4525,1.527,2.9919,0.0488,48
18.7524,-1.5476,-1.3433,1.9473,-0.393,1.393,1.505,3.0027,0.0528,48
18.8524,-1.545,-1.3775,1.9644,-0.2875,1.316,1.4785,3.0121,0.0481,48
18.9524,-1.5469,-1.3952,1.962,-0.1835,1.234,1.4485,3.0058,0.0435,48
19.0524,-1.5418,-1.4134,1.9144,-0.081,1.148,1.4145,2.9908,0.0415,48
19.1524,-1.5265,-1.4646,1.9356,0.02,1.059,1.377,3.012,0.0477,47
19.2524,-1.5391,-1.4577,1.8943,0.1285,0.957,1.3355,2.9873,0.0436,48
19.3524,-1.5479,-1.5057,1.889,0.244,0.841,1.292,3.0124,0.0519,49
19.4524,-1.5237,-1.4986,1.8911,0.352,0.719,1.245,2.9755,0.05,47
19.5524,-1.525,-1.5121,1.8953,0.453,0.593,1.1985,2.9714,0.0477,48
19.6524,-1.5419,-1.5191,1.8391,0.551,0.4605,1.1505,2.962,0.0506,48
19.7524,-1.512,-1.528,1.8194,0.643,0.3225,1.1015,2.9298,0.0427,48
19.8524,-1.5032,-1.5393,1.8146,0.735,0.1815,1.0555,2.9235,0.0433,48
19.9524,-1.4785,-1.5508,1.7699,0.829,0.0395,1.0075,2.9043,0.0427,48
20.0524,-1.4707,-1.534,1.7339,0.918,-0.1015,0.9635,2.8899,0.0422,46
20.1524,-1.4549,-1.5424,1.7566,1.001,-0.251,0.922,2.8975,0.0471,49
20.2524,-1.4409,-1.5369,1.7366,1.078,-0.4015,0.8825,2.892,0.0348,48
20.3524,-1.4288,-1.5455,1.6919,1.148,-0.5465,0.846,2.8903,0.0431,48
20.4524,-1.4166,-1.5272,1.6228,1.212,-0.686,0.812,2.8766,0.0492,47
20.5524,-1.3991,-1.5287,1.6205,1.2715,-0.8195,0.7855,2.8866,0.0461,48
20.6524,-1.3531,-1.5045,1.607,1.3345,-0.961,0.758,2.8704,0.045,48
20.7524,-1.3354,-1.4926,1.5733,1.3845,-1.075,0.738,2.8757,0.0422,48
20.8524,-1.3082,-1.4821,1.5966,1.4265,-1.178,0.724,2.8866,0.0385,48
20.9524,-1.2859,-1.4595,1.5742,1.4585,-1.265,0.716,2.882,0.0532,48
21.0524,-1.2708,-1.445,1.546,1.484,-1.339,0.7155,2.8793,0.0453,48
21.1524,-1.2428,-1.4153,1.518,1.503,-1.4025,0.721,2.8592,0.0408,48
21.2524,-1.2209,-1.3705,1.4748,1.512,-1.4505,0.732,2.8331,0.0414,48
21.3524,-1.1685,-1.365,1.496,1.5105,-1.4835,0.747,2.7843,0.0436,48
21.4524,-1.1429,-1.3188,1.4943,1.503,-1.501,0.765,2.7506,0.0458,48
21.5524,-1.1222,-1.2977,1.4545,1.492,-1.506,0.79,2.7053,0.0407,47
21.6524,-1.0882,-1.2363,1.3911,1.4745,-1.496,0.8185,2.6387,0.0377,48
21.7524,-1.0695,-1.2076,1.3712,1.4485,-1.4765,0.8545,2.5845,0.0467,48
21.8524,-1.0069,-1.1531,1.4059,1.4145,-1.4455,0.8915,2.4927,0.0444,48
21.9524,-0.9843,-1.1236,1.2992,1.37,-1.403,0.932,2.3991,0.047,47
22.0524,-0.9558,-1.071,1.3255,1.3155,-1.3515,0.974,2.3154,0.0464,48
22.1524,-0.9229,-1.0316,1.2809,1.256,-1.287,1.021,2.2091,0.0478,47
22.2524,-0.8806,-0.9796,1.2594,1.191,-1.214,1.068,2.0936,0.0558,47
22.3524,-0.8555,-0.9316,1.2449,1.114,-1.1255,1.119,1.983,0.039,48
22.4524,-0.823,-0.8816,1.2292,1.029,-1.0255,1.1715,1.8585,0.0475,48
22.5524,-0.7823,-0.8416,1.1896,0.9435,-0.92,1.2195,1.7278,0.0561,46
22.6524,-0.7393,-0.7698,1.1788,0.855,-0.81,1.265,1.5971,0.0501,47
22.7524,-0.7185,-0.7307,1.1528,0.767,-0.686,1.307,1.4942,0.0474,47
22.8524,-0.6721,-0.6764,1.1569,0.677,-0.547,1.3475,1.3687,0.0667,48
22.9524,-0.6236,-0.6192,1.1416,0.5785,-0.4045,1.3855,1.2452,0.0481,48
23.0524,-0.5798,-0.5531,1.1234,0.476,-0.26,1.42,1.1352,0.056,47
23.1524,-0.5377,-0.4968,1.0897,0.377,-0.1145,1.452,1.0555,0.0633,48
23.2524,-0.4859,-0.4416,1.0963,0.277,0.026,1.481,0.974,0.0479,47
23.3524,-0.4507,-0.3704,1.0659,0.169,0.1715,1.501,0.9312,0.0511,48
23.4524,-0.3812,-0.3181,1.0459,0.0515,0.3205,1.518,0.9044,0.0525,48
23.5524,-0.3716,-0.2531,1.0398,-0.068,0.4655,1.531,0.9219,0.0571,48
23.6524,-0.3117,-0.2054,1.0689,-0.175,0.5975,1.535,0.9384,0.0496,48
23.7524,-0.2508,-0.1357,1.0651,-0.273,0.725,1.535,0.9809,0.0626,47
23.8524,-0.2011,-0.0748,1.04,-0.365,0.852,1.53,1.0611,0.0614,47
23.9524,-0.1485,-0.0054,1.0099,-0.461,0.974,1.518,1.1468,0.0573,47
24.0524,-0.1149,0.0326,1.0353,-0.562,1.084,1.5,1.2334,0.0567,48
24.1524,-0.0703,0.1143,1.0411,-0.662,1.179,1.479,1.2944,0.0552,47
24.2524,-0.0062,0.1728,1.0501,-0.761,1.261,1.456,1.3852,0.0576,47
24.3524,0.0263,0.2529,1.0486,-0.857,1.3325,1.4275,1.4455,0.0549,48
24.4524,0.057,0.311,1.0402,-0.9445,1.3925,1.393,1.5157,0.0633,48
24.5524,0.1183,0.3707,1.0627,-1.026,1.44,1.3545,1.5932,0.0568,48
24.6524,0.174,0.4326,1.0344,-1.104,1.472,1.314,1.6709,0.0653,47
24.7524,0.206,0.4952,0.9986,-1.178,1.493,1.2715,1.7279,0.0573,48
24.8524,0.2449,0.5612,1.0314,-1.2485,1.5,1.2245,1.7744,0.053,48
24.9524,0.3028,0.6106,1.0342,-1.311,1.493,1.178,1.8449,0.0561,49
25.0524,0.3594,0.6744,1.0843,-1.3635,1.468,1.1315,1.8975,0.0479,48
25.1524,0.4051,0.724,1.0368,-1.407,1.43,1.084,1.9454,0.0524,47
25.2524,0.4442,0.7765,1.0429,-1.4475,1.3815,1.0385,1.9861,0.0531,48
25.3524,0.4874,0.8397,1.1139,-1.483,1.323,0.992,2.0324,0.0522,47
25.4524,0.5409,0.8878,1.1336,-1.508,1.254,0.9505,2.0894,0.0662,46
25.5524,0.5768,0.95,1.111,-1.52,1.174,0.9105,2.1182,0.0497,48
25.6524,0.6249,0.9809,1.1543,-1.523,1.082,0.872,2.1687,0.0584,47
25.7524,0.656,1.0297,1.1707,-1.521,0.977,0.84,2.2026,0.0543,49
25.8524,0.7131,1.0624,1.2618,-1.513,0.863,0.81,2.2802,0.0529,47
25.9524,0.7381,1.1166,1.2519,-1.498,0.7425,0.786,2.3146,0.0609,48
26.0524,0.7926,1.1556,1.2656,-1.476,0.614,0.765,2.3855,0.0674,47
26.1524,0.8225,1.1858,1.2585,-1.4495,0.4815,0.752,2.432,0.0693,48
26.2524,0.8719,1.2336,1.2679,-1.42,0.3445,0.745,2.5133,0.0612,48
